device_id,customer_id,device_type,app_version,is_rooted,last_active,days_since_last_active
dev106104,cust106104,Android,2.9.20,False,,
dev106105,cust106105,Feature_Phone,3.4.7,False,2025-11-04 11:31:24,0.0
dev106106,cust106106,Android,1.6.19,False,2025-11-04 04:54:54,0.0
dev106107,cust106107,Ios,1.8.7,False,,
dev106108,cust106108,Android,2.3.10,False,,
dev106109,cust106109,Ios,2.9.13,False,,
dev106110,cust106110,Android,1.2.11,False,2025-11-04 00:37:48,0.0
dev106111,cust106111,Ios,2.2.0,False,,
dev106112,cust106112,Tablet,2.0.15,False,,
dev106113,cust106113,Ios,2.8.4,False,2025-11-04 20:16:18,0.0
dev106114,cust106114,Ios,2.8.8,False,2025-11-04 20:29:12,0.0
dev106115,cust106115,Android,4.4.12,False,2025-11-04 17:58:36,0.0
dev106116,cust106116,Feature_Phone,2.2.7,False,2025-11-04 00:51:18,0.0
dev106117,cust106117,Ios,4.6.14,False,,
dev106118,cust106118,Tablet,2.0.14,False,2025-11-04 14:25:42,0.0
dev106119,cust106119,Ios,3.6.15,True,,
dev106120,cust106120,Ios,4.8.20,False,,
dev106121,cust106121,Ios,4.9.11,False,,
dev106122,cust106122,Feature_Phone,4.9.14,False,2025-11-04 22:16:48,0.0
dev106123,cust106123,Feature_Phone,1.5.20,False,,
dev106124,cust106124,Feature_Phone,1.8.0,False,2025-11-04 17:46:48,0.0
dev106125,cust106125,Feature_Phone,1.5.16,False,2025-11-04 10:42:12,0.0
dev106126,cust106126,Android,2.2.6,False,2025-11-04 06:30:48,0.0
dev106127,cust106127,Ios,3.3.5,False,2025-11-04 02:49:54,0.0
dev106128,cust106128,Tablet,1.5.20,False,,
dev106129,cust106129,Android,1.3.0,False,,
dev106130,cust106130,Ios,1.1.6,False,2025-11-04 20:07:48,0.0
dev106131,cust106131,Tablet,1.4.6,False,,
dev106132,cust106132,Ios,3.9.2,False,,
dev106133,cust106133,Tablet,2.0.11,False,2025-11-04 23:31:18,0.0
dev106134,cust106134,Feature_Phone,3.5.14,False,,
dev106135,cust106135,Tablet,4.7.12,False,2025-11-04 14:05:24,0.0
dev106136,cust106136,Android,2.2.2,False,2025-11-04 22:21:36,0.0
dev106137,cust106137,Tablet,1.6.8,False,,
dev106138,cust106138,Android,3.9.18,False,,
dev106139,cust106139,Android,2.8.16,False,,
dev106140,cust106140,Android,2.5.5,False,,
dev106141,cust106141,Feature_Phone,1.8.8,False,2025-11-04 18:55:54,0.0
dev106142,cust106142,Feature_Phone,1.1.12,False,2025-11-04 20:48:24,0.0
dev106143,cust106143,Tablet,1.0.10,False,2025-11-04 06:47:30,0.0
dev106144,cust106144,Tablet,1.0.7,False,,
dev106145,cust106145,Ios,4.3.12,False,2025-11-04 19:18:00,0.0
dev106146,cust106146,Ios,3.0.15,False,2025-11-04 00:28:24,0.0
dev106147,cust106147,Feature_Phone,4.1.5,False,2025-11-04 02:54:48,0.0
dev106148,cust106148,Ios,1.2.16,False,2025-11-04 02:40:48,0.0
dev106149,cust106149,Ios,4.6.8,False,2025-11-04 02:00:12,0.0
dev106150,cust106150,Feature_Phone,1.4.6,False,,
dev106151,cust106151,Tablet,2.0.14,False,2025-11-04 03:24:30,0.0
dev106152,cust106152,Ios,4.7.2,False,,
dev106153,cust106153,Feature_Phone,4.1.13,False,2025-11-04 02:16:06,0.0
dev106154,cust106154,Android,3.2.7,False,2025-11-04 21:49:24,0.0
dev106155,cust106155,Tablet,2.9.17,False,,
dev106156,cust106156,Ios,1.6.10,False,2025-11-04 16:38:18,0.0
dev106157,cust106157,Feature_Phone,4.9.2,False,2025-11-04 12:50:12,0.0
dev106158,cust106158,Tablet,1.0.17,False,2025-11-04 19:26:24,0.0
dev106159,cust106159,Ios,4.6.14,False,,
dev106160,cust106160,Ios,3.8.0,False,,
dev106161,cust106161,Ios,1.3.18,False,2025-11-04 03:16:00,0.0
dev106162,cust106162,Tablet,1.7.7,False,2025-11-04 20:42:48,0.0
dev106163,cust106163,Ios,3.8.4,False,2025-11-04 16:52:00,0.0
dev106164,cust106164,Android,1.4.19,False,,
dev106165,cust106165,Tablet,2.5.18,False,2025-11-04 14:01:42,0.0
dev106166,cust106166,Feature_Phone,2.7.7,False,,
dev106167,cust106167,Android,2.4.11,False,,
dev106168,cust106168,Feature_Phone,1.1.10,False,,
dev106169,cust106169,Ios,2.6.10,False,,
dev106170,cust106170,Ios,2.1.2,False,,
dev106171,cust106171,Android,1.8.9,False,2025-11-04 15:05:42,0.0
dev106172,cust106172,Ios,2.4.9,False,2025-11-04 00:48:12,0.0
dev106173,cust106173,Ios,4.3.18,False,,
dev106174,cust106174,Ios,1.8.14,False,,
dev106175,cust106175,Tablet,2.1.2,False,,
dev106176,cust106176,Android,1.1.6,False,,
dev106177,cust106177,Android,3.9.11,False,,
dev106178,cust106178,Feature_Phone,3.7.17,False,2025-11-04 04:34:24,0.0
dev106179,cust106179,Android,2.4.9,False,,
dev106180,cust106180,Tablet,2.9.0,False,,
dev106181,cust106181,Android,3.8.19,False,2025-11-04 11:59:48,0.0
dev106182,cust106182,Tablet,2.5.6,False,2025-11-04 09:56:12,0.0
dev106183,cust106183,Ios,2.7.10,False,2025-11-04 15:08:12,0.0
dev106184,cust106184,Tablet,2.5.7,False,2025-11-04 12:20:12,0.0
dev106185,cust106185,Ios,2.8.10,False,2025-11-04 19:01:06,0.0
dev106186,cust106186,Tablet,4.2.13,False,2025-11-04 19:52:36,0.0
dev106187,cust106187,Feature_Phone,1.6.13,False,2025-11-04 13:51:36,0.0
dev106188,cust106188,Tablet,1.8.13,False,2025-11-04 16:48:48,0.0
dev106189,cust106189,Ios,2.6.4,False,,
dev106190,cust106190,Tablet,2.2.8,False,,
dev106191,cust106191,Ios,3.3.19,False,,
dev106192,cust106192,Android,3.4.1,False,,
dev106193,cust106193,Android,3.1.20,False,,
dev106194,cust106194,Ios,4.0.13,False,,
dev106195,cust106195,Ios,1.0.5,False,2025-11-04 14:27:24,0.0
dev106196,cust106196,Tablet,3.8.0,False,,
dev106197,cust106197,Android,1.1.19,False,,
dev106198,cust106198,Tablet,3.9.8,False,,
dev106199,cust106199,Ios,3.5.0,False,,
dev106200,cust106200,Tablet,1.9.3,False,,
dev106201,cust106201,Ios,1.0.10,False,,
dev106202,cust106202,Ios,1.0.11,True,,
dev106203,cust106203,Feature_Phone,4.0.1,False,2025-11-04 14:27:00,0.0
dev106204,cust106204,Feature_Phone,4.3.8,False,2025-11-04 03:45:24,0.0
dev106205,cust106205,Tablet,1.0.3,False,,
dev106206,cust106206,Feature_Phone,3.0.12,False,,
dev106207,cust106207,Android,4.7.2,False,2025-11-04 03:19:24,0.0
dev106208,cust106208,Android,3.0.16,False,,
dev106209,cust106209,Feature_Phone,2.2.3,False,,
dev106210,cust106210,Tablet,2.2.7,False,2025-11-04 09:14:42,0.0
dev106211,cust106211,Feature_Phone,4.6.7,False,2025-11-04 03:11:00,0.0
dev106212,cust106212,Feature_Phone,2.8.11,False,,
dev106213,cust106213,Android,1.4.17,False,2025-11-04 09:28:36,0.0
dev106214,cust106214,Feature_Phone,2.7.0,False,,
dev106215,cust106215,Tablet,1.7.15,False,2025-11-04 15:49:36,0.0
dev106216,cust106216,Android,3.6.14,False,,
dev106217,cust106217,Ios,1.4.1,False,2025-11-04 20:39:36,0.0
dev106218,cust106218,Tablet,2.1.11,False,2025-11-04 19:24:42,0.0
dev106219,cust106219,Android,4.4.19,False,,
dev106220,cust106220,Feature_Phone,1.0.10,False,,
dev106221,cust106221,Android,4.4.10,False,2025-11-04 19:34:48,0.0
dev106222,cust106222,Tablet,4.2.19,False,,
dev106223,cust106223,Ios,2.9.3,False,2025-11-04 13:41:00,0.0
dev106224,cust106224,Android,2.6.0,True,,
dev106225,cust106225,Feature_Phone,2.4.7,False,2025-11-04 10:34:24,0.0
dev106226,cust106226,Ios,4.2.8,False,,
dev106227,cust106227,Tablet,3.8.12,False,,
dev106228,cust106228,Ios,1.5.7,False,,
dev106229,cust106229,Feature_Phone,3.1.12,False,,
dev106230,cust106230,Ios,4.6.4,False,,
dev106231,cust106231,Ios,4.8.7,False,,
dev106232,cust106232,Tablet,4.0.17,False,,
dev106233,cust106233,Android,4.2.7,False,2025-11-04 10:22:30,0.0
dev106234,cust106234,Android,4.3.10,False,2025-11-04 12:42:42,0.0
dev106235,cust106235,Android,4.5.11,False,2025-11-04 20:48:36,0.0
dev106236,cust106236,Ios,2.2.18,False,,
dev106237,cust106237,Feature_Phone,4.8.10,False,,
dev106238,cust106238,Ios,4.4.12,False,,
dev106239,cust106239,Feature_Phone,3.8.6,False,,
dev106240,cust106240,Tablet,1.3.1,False,,
dev106241,cust106241,Ios,4.5.19,False,2025-11-04 04:14:18,0.0
dev106242,cust106242,Tablet,3.0.15,False,2025-11-04 07:36:30,0.0
dev106243,cust106243,Android,4.9.7,False,,
dev106244,cust106244,Feature_Phone,2.2.15,False,2025-11-04 01:26:18,0.0
dev106245,cust106245,Tablet,1.6.7,False,2025-11-04 00:37:24,0.0
dev106246,cust106246,Feature_Phone,2.6.12,False,,
dev106247,cust106247,Android,3.0.8,False,,
dev106248,cust106248,Feature_Phone,1.1.9,False,,
dev106249,cust106249,Tablet,4.2.3,False,,
dev106250,cust106250,Android,1.4.2,False,,
dev106251,cust106251,Feature_Phone,4.3.14,False,,
dev106252,cust106252,Android,1.6.20,False,,
dev106253,cust106253,Android,4.3.3,False,,
dev106254,cust106254,Android,4.0.15,False,2025-11-04 21:46:30,0.0
dev106255,cust106255,Tablet,4.9.20,False,,
dev106256,cust106256,Tablet,2.0.14,False,2025-11-04 01:20:36,0.0
dev106257,cust106257,Ios,2.1.16,False,2025-11-04 15:00:18,0.0
dev106258,cust106258,Feature_Phone,2.8.16,False,,
dev106259,cust106259,Android,1.4.19,False,,
dev106260,cust106260,Feature_Phone,1.4.11,False,2025-11-04 17:13:30,0.0
dev106261,cust106261,Android,3.1.12,False,2025-11-04 11:59:18,0.0
dev106262,cust106262,Android,1.1.14,False,,
dev106263,cust106263,Tablet,2.9.2,False,2025-11-04 22:36:06,0.0
dev106264,cust106264,Tablet,4.4.10,False,,
dev106265,cust106265,Ios,2.6.18,False,,
dev106266,cust106266,Tablet,4.8.7,False,2025-11-04 21:05:30,0.0
dev106267,cust106267,Tablet,3.2.5,False,,
dev106268,cust106268,Android,2.2.12,False,2025-11-04 09:50:06,0.0
dev106269,cust106269,Ios,3.3.6,False,2025-11-04 09:27:12,0.0
dev106270,cust106270,Android,1.5.4,False,2025-11-04 06:42:42,0.0
dev106271,cust106271,Feature_Phone,1.4.1,False,,
dev106272,cust106272,Feature_Phone,1.6.7,False,2025-11-04 03:12:48,0.0
dev106273,cust106273,Ios,3.1.5,False,,
dev106274,cust106274,Android,2.9.5,False,,
dev106275,cust106275,Tablet,2.4.13,False,2025-11-04 05:47:30,0.0
dev106276,cust106276,Feature_Phone,2.6.0,False,,
dev106277,cust106277,Ios,1.1.8,False,,
dev106278,cust106278,Android,4.6.12,False,2025-11-04 00:14:54,0.0
dev106279,cust106279,Tablet,2.3.0,False,2025-11-04 12:00:42,0.0
dev106280,cust106280,Feature_Phone,1.8.17,False,2025-11-04 00:43:18,0.0
dev106281,cust106281,Feature_Phone,4.2.12,False,2025-11-04 21:24:36,0.0
dev106282,cust106282,Feature_Phone,1.4.13,False,2025-11-04 00:34:48,0.0
dev106283,cust106283,Feature_Phone,4.9.16,False,2025-11-04 04:53:36,0.0
dev106284,cust106284,Android,3.9.4,False,2025-11-04 22:27:12,0.0
dev106285,cust106285,Feature_Phone,1.2.15,False,,
dev106286,cust106286,Tablet,1.5.18,False,,
dev106287,cust106287,Feature_Phone,4.8.9,False,,
dev106288,cust106288,Android,2.4.20,False,2025-11-04 06:20:24,0.0
dev106289,cust106289,Tablet,3.9.14,False,2025-11-04 04:54:36,0.0
dev106290,cust106290,Ios,1.8.15,False,,
dev106291,cust106291,Feature_Phone,4.1.6,False,2025-11-04 00:43:42,0.0
dev106292,cust106292,Tablet,1.4.12,False,,
dev106293,cust106293,Tablet,2.6.15,False,,
dev106294,cust106294,Tablet,4.9.9,False,2025-11-04 04:38:12,0.0
dev106295,cust106295,Feature_Phone,4.4.15,False,,
dev106296,cust106296,Feature_Phone,3.9.13,False,2025-11-04 03:31:48,0.0
dev106297,cust106297,Android,3.0.3,False,2025-11-04 02:06:36,0.0
dev106298,cust106298,Tablet,2.1.6,False,,
dev106299,cust106299,Android,2.5.3,False,,
dev106300,cust106300,Tablet,4.9.14,False,,
dev106301,cust106301,Android,2.3.20,False,,
dev106302,cust106302,Feature_Phone,2.1.6,False,,
dev106303,cust106303,Android,1.3.19,False,2025-11-04 21:08:06,0.0
dev106304,cust106304,Ios,2.4.0,False,2025-11-04 04:04:54,0.0
dev106305,cust106305,Android,2.6.18,False,,
dev106306,cust106306,Android,2.2.9,False,,
dev106307,cust106307,Feature_Phone,2.0.9,False,2025-11-04 02:54:36,0.0
dev106308,cust106308,Ios,2.3.14,False,,
dev106309,cust106309,Ios,3.9.10,False,,
dev106310,cust106310,Tablet,1.2.0,False,,
dev106311,cust106311,Android,1.7.2,False,,
dev106312,cust106312,Tablet,4.2.2,False,2025-11-04 09:27:54,0.0
dev106313,cust106313,Ios,3.7.14,False,,
dev106314,cust106314,Feature_Phone,4.4.10,False,2025-11-04 04:23:00,0.0
dev106315,cust106315,Feature_Phone,1.9.8,False,2025-11-04 18:18:00,0.0
dev106316,cust106316,Android,4.2.2,False,,
dev106317,cust106317,Tablet,3.9.0,False,2025-11-04 21:29:54,0.0
dev106318,cust106318,Ios,1.8.3,False,2025-11-04 06:00:00,0.0
dev106319,cust106319,Android,1.6.7,False,,
dev106320,cust106320,Ios,3.1.3,False,2025-11-04 03:38:42,0.0
dev106321,cust106321,Tablet,3.4.2,False,,
dev106322,cust106322,Android,4.4.2,False,,
dev106323,cust106323,Feature_Phone,3.9.16,False,2025-11-04 04:07:00,0.0
dev106324,cust106324,Feature_Phone,4.5.18,False,2025-11-04 21:47:06,0.0
dev106325,cust106325,Android,1.9.2,False,,
dev106326,cust106326,Android,3.0.13,False,,
dev106327,cust106327,Android,1.9.8,False,2025-11-04 00:05:48,0.0
dev106328,cust106328,Android,1.1.3,False,2025-11-04 20:43:54,0.0
dev106329,cust106329,Android,4.0.18,False,2025-11-04 20:59:30,0.0
dev106330,cust106330,Android,3.0.17,False,,
dev106331,cust106331,Tablet,1.2.4,False,2025-11-04 20:37:18,0.0
dev106332,cust106332,Tablet,1.5.17,False,2025-11-04 15:40:30,0.0
dev106333,cust106333,Ios,2.7.19,False,,
dev106334,cust106334,Feature_Phone,3.3.8,False,,
dev106335,cust106335,Android,3.0.0,False,,
dev106336,cust106336,Tablet,1.9.6,False,2025-11-04 21:25:42,0.0
dev106337,cust106337,Tablet,3.1.20,False,2025-11-04 03:20:24,0.0
dev106338,cust106338,Feature_Phone,3.3.14,False,2025-11-04 06:27:30,0.0
dev106339,cust106339,Ios,3.4.19,False,2025-11-04 20:38:06,0.0
dev106340,cust106340,Tablet,2.2.2,False,,
dev106341,cust106341,Ios,2.8.18,False,,
dev106342,cust106342,Feature_Phone,1.2.6,False,,
dev106343,cust106343,Feature_Phone,4.3.13,True,,
dev106344,cust106344,Ios,3.3.18,False,,
dev106345,cust106345,Feature_Phone,4.7.18,False,,
dev106346,cust106346,Ios,3.4.8,False,,
dev106347,cust106347,Ios,2.7.16,False,2025-11-04 13:49:42,0.0
dev106348,cust106348,Tablet,3.6.14,False,2025-11-04 23:46:48,0.0
dev106349,cust106349,Feature_Phone,2.3.20,False,,
dev106350,cust106350,Tablet,2.8.16,False,,
dev106351,cust106351,Ios,1.8.18,False,,
dev106352,cust106352,Android,3.7.11,False,,
dev106353,cust106353,Android,2.0.15,False,,
dev106354,cust106354,Android,1.0.12,False,2025-11-04 06:34:00,0.0
dev106355,cust106355,Ios,2.8.1,False,,
dev106356,cust106356,Android,3.7.12,False,,
dev106357,cust106357,Android,2.3.10,False,,
dev106358,cust106358,Feature_Phone,4.2.16,False,,
dev106359,cust106359,Feature_Phone,3.7.9,False,2025-11-04 15:47:00,0.0
dev106360,cust106360,Ios,3.2.10,False,,
dev106361,cust106361,Android,2.1.2,False,2025-11-04 00:36:18,0.0
dev106362,cust106362,Ios,3.2.19,False,2025-11-04 13:25:48,0.0
dev106363,cust106363,Ios,1.5.12,False,2025-11-04 04:31:24,0.0
dev106364,cust106364,Tablet,2.8.16,False,,
dev106365,cust106365,Tablet,2.4.17,False,,
dev106366,cust106366,Android,3.6.20,False,,
dev106367,cust106367,Feature_Phone,1.8.13,False,,
dev106368,cust106368,Tablet,4.7.2,False,,
dev106369,cust106369,Ios,3.4.2,False,,
dev106370,cust106370,Feature_Phone,1.8.8,False,2025-11-04 06:38:36,0.0
dev106371,cust106371,Ios,2.5.7,False,,
dev106372,cust106372,Feature_Phone,4.1.16,False,2025-11-04 11:52:12,0.0
dev106373,cust106373,Android,1.5.3,False,2025-11-04 12:38:30,0.0
dev106374,cust106374,Ios,3.8.10,False,,
dev106375,cust106375,Feature_Phone,1.9.9,False,,
dev106376,cust106376,Android,1.6.2,True,,
dev106377,cust106377,Tablet,2.3.4,False,2025-11-04 14:18:30,0.0
dev106378,cust106378,Feature_Phone,2.4.7,False,,
dev106379,cust106379,Ios,4.8.18,False,,
dev106380,cust106380,Ios,3.7.13,False,2025-11-04 10:08:36,0.0
dev106381,cust106381,Tablet,1.1.10,False,2025-11-04 10:24:36,0.0
dev106382,cust106382,Tablet,2.5.10,False,2025-11-04 18:55:12,0.0
dev106383,cust106383,Tablet,1.6.17,False,2025-11-04 11:13:48,0.0
dev106384,cust106384,Feature_Phone,4.5.16,False,2025-11-04 11:10:12,0.0
dev106385,cust106385,Tablet,1.1.13,False,,
dev106386,cust106386,Ios,3.3.6,False,2025-11-04 13:44:18,0.0
dev106387,cust106387,Ios,4.6.14,False,,
dev106388,cust106388,Ios,4.5.19,False,2025-11-04 22:34:00,0.0
dev106389,cust106389,Feature_Phone,3.5.19,False,2025-11-04 19:22:36,0.0
dev106390,cust106390,Ios,1.6.15,False,2025-11-04 22:14:30,0.0
dev106391,cust106391,Tablet,2.5.4,False,,
dev106392,cust106392,Tablet,3.6.5,False,,
dev106393,cust106393,Tablet,1.0.1,False,2025-11-04 03:00:42,0.0
dev106394,cust106394,Tablet,4.8.14,False,2025-11-04 18:21:54,0.0
dev106395,cust106395,Tablet,1.4.16,False,,
dev106396,cust106396,Feature_Phone,2.4.18,False,2025-11-04 08:50:12,0.0
dev106397,cust106397,Feature_Phone,2.8.17,False,,
dev106398,cust106398,Android,4.2.14,False,,
dev106399,cust106399,Feature_Phone,4.9.4,False,2025-11-04 02:35:42,0.0
dev106400,cust106400,Tablet,1.7.0,False,,
dev106401,cust106401,Ios,3.9.1,False,,
dev106402,cust106402,Tablet,2.5.18,False,2025-11-04 15:34:54,0.0
dev106403,cust106403,Tablet,4.1.2,False,2025-11-04 00:07:18,0.0
dev106404,cust106404,Android,3.3.7,False,,
dev106405,cust106405,Ios,1.3.1,False,,
dev106406,cust106406,Ios,4.0.13,False,,
dev106407,cust106407,Ios,2.4.12,False,,
dev106408,cust106408,Android,1.3.0,False,,
dev106409,cust106409,Android,1.4.20,False,2025-11-04 01:51:42,0.0
dev106410,cust106410,Feature_Phone,4.9.1,False,,
dev106411,cust106411,Tablet,1.3.7,False,,
dev106412,cust106412,Feature_Phone,3.4.7,False,2025-11-04 12:11:24,0.0
dev106413,cust106413,Android,4.6.7,False,,
dev106414,cust106414,Tablet,3.5.0,False,2025-11-04 09:48:24,0.0
dev106415,cust106415,Tablet,1.2.3,False,,
dev106416,cust106416,Android,3.2.19,False,,
dev106417,cust106417,Tablet,2.5.7,False,2025-11-04 13:15:24,0.0
dev106418,cust106418,Android,1.3.9,True,2025-11-04 03:46:00,0.0
dev106419,cust106419,Ios,1.1.14,False,2025-11-04 07:21:12,0.0
dev106420,cust106420,Ios,3.8.9,False,,
dev106421,cust106421,Ios,3.8.10,False,,
dev106422,cust106422,Android,1.0.11,False,,
dev106423,cust106423,Ios,4.9.9,False,,
dev106424,cust106424,Android,1.0.20,False,,
dev106425,cust106425,Feature_Phone,1.3.11,False,,
dev106426,cust106426,Feature_Phone,2.8.4,False,,
dev106427,cust106427,Ios,4.7.1,False,,
dev106428,cust106428,Ios,4.3.12,False,,
dev106429,cust106429,Android,4.0.18,False,,
dev106430,cust106430,Feature_Phone,4.4.7,False,2025-11-04 07:20:36,0.0
dev106431,cust106431,Feature_Phone,4.7.16,False,,
dev106432,cust106432,Tablet,3.4.11,False,2025-11-04 19:52:42,0.0
dev106433,cust106433,Feature_Phone,2.0.8,False,,
dev106434,cust106434,Android,2.4.18,False,2025-11-04 14:46:48,0.0
dev106435,cust106435,Tablet,4.2.8,False,2025-11-04 12:47:48,0.0
dev106436,cust106436,Android,3.4.16,False,,
dev106437,cust106437,Ios,1.7.12,False,2025-11-04 12:53:48,0.0
dev106438,cust106438,Android,3.8.7,False,,
dev106439,cust106439,Feature_Phone,4.0.12,False,2025-11-04 10:21:24,0.0
dev106440,cust106440,Feature_Phone,3.4.9,False,,
dev106441,cust106441,Feature_Phone,4.7.13,False,,
dev106442,cust106442,Ios,3.5.15,True,2025-11-04 20:48:36,0.0
dev106443,cust106443,Ios,1.4.14,False,2025-11-04 17:58:36,0.0
dev106444,cust106444,Android,1.3.8,False,,
dev106445,cust106445,Android,1.2.2,False,,
dev106446,cust106446,Ios,1.1.13,False,,
dev106447,cust106447,Ios,4.0.15,False,2025-11-04 11:22:30,0.0
dev106448,cust106448,Ios,3.1.14,False,2025-11-04 20:05:18,0.0
dev106449,cust106449,Ios,3.7.11,False,,
dev106450,cust106450,Ios,3.7.6,False,2025-11-04 15:38:18,0.0
dev106451,cust106451,Ios,3.8.17,False,,
dev106452,cust106452,Android,4.6.0,False,,
dev106453,cust106453,Feature_Phone,3.4.14,False,2025-11-04 10:50:00,0.0
dev106454,cust106454,Tablet,4.1.8,False,,
dev106455,cust106455,Android,3.2.2,False,2025-11-04 18:13:00,0.0
dev106456,cust106456,Tablet,1.3.8,False,,
dev106457,cust106457,Tablet,1.8.8,False,,
dev106458,cust106458,Ios,1.6.20,False,,
dev106459,cust106459,Feature_Phone,4.5.9,False,2025-11-04 03:48:54,0.0
dev106460,cust106460,Feature_Phone,3.7.0,False,,
dev106461,cust106461,Ios,1.7.2,False,,
dev106462,cust106462,Feature_Phone,1.2.10,False,2025-11-04 02:37:36,0.0
dev106463,cust106463,Android,3.0.2,False,2025-11-04 10:47:54,0.0
dev106464,cust106464,Ios,2.1.17,False,2025-11-04 19:11:36,0.0
dev106465,cust106465,Feature_Phone,3.9.9,False,,
dev106466,cust106466,Ios,2.3.15,False,,
dev106467,cust106467,Tablet,3.9.20,False,,
dev106468,cust106468,Android,4.6.0,False,2025-11-04 09:04:30,0.0
dev106469,cust106469,Feature_Phone,1.8.11,False,,
dev106470,cust106470,Android,3.1.18,False,,
dev106471,cust106471,Ios,1.0.12,False,,
dev106472,cust106472,Android,2.0.7,False,2025-11-04 17:38:12,0.0
dev106473,cust106473,Tablet,4.7.15,False,2025-11-04 22:45:54,0.0
dev106474,cust106474,Feature_Phone,1.3.14,False,2025-11-04 04:29:42,0.0
dev106475,cust106475,Ios,3.3.16,False,,
dev106476,cust106476,Android,3.0.0,False,,
dev106477,cust106477,Android,4.7.8,False,,
dev106478,cust106478,Tablet,1.6.19,False,2025-11-04 16:01:12,0.0
dev106479,cust106479,Ios,2.8.6,False,,
dev106480,cust106480,Ios,2.2.3,False,,
dev106481,cust106481,Android,4.2.7,False,2025-11-04 03:33:30,0.0
dev106482,cust106482,Ios,4.2.8,False,,
dev106483,cust106483,Tablet,3.2.15,False,2025-11-04 15:21:48,0.0
dev106484,cust106484,Feature_Phone,4.2.7,False,2025-11-04 01:22:42,0.0
dev106485,cust106485,Feature_Phone,2.5.11,False,,
dev106486,cust106486,Feature_Phone,3.6.13,False,,
dev106487,cust106487,Ios,2.8.0,False,,
dev106488,cust106488,Ios,3.3.0,False,,
dev106489,cust106489,Feature_Phone,1.5.13,False,2025-11-04 01:19:36,0.0
dev106490,cust106490,Tablet,1.3.17,False,,
dev106491,cust106491,Ios,1.2.5,False,,
dev106492,cust106492,Tablet,3.1.2,False,,
dev106493,cust106493,Feature_Phone,1.0.19,False,2025-11-04 23:41:00,0.0
dev106494,cust106494,Feature_Phone,4.2.11,False,2025-11-04 11:35:24,0.0
dev106495,cust106495,Ios,3.6.20,False,2025-11-04 11:00:42,0.0
dev106496,cust106496,Ios,4.9.2,False,2025-11-04 15:54:06,0.0
dev106497,cust106497,Tablet,1.1.6,False,,
dev106498,cust106498,Feature_Phone,4.3.11,False,2025-11-04 07:04:30,0.0
dev106499,cust106499,Feature_Phone,4.0.13,False,,
dev106500,cust106500,Android,4.2.11,False,2025-11-04 10:49:12,0.0
dev106501,cust106501,Tablet,4.4.19,False,2025-11-04 21:39:36,0.0
dev106502,cust106502,Tablet,1.7.18,False,2025-11-04 14:15:30,0.0
dev106503,cust106503,Tablet,3.5.16,False,,
dev106504,cust106504,Android,1.4.15,False,2025-11-04 23:05:06,0.0
dev106505,cust106505,Tablet,2.7.7,False,2025-11-04 19:25:24,0.0
dev106506,cust106506,Tablet,2.2.15,False,2025-11-04 23:03:30,0.0
dev106507,cust106507,Tablet,4.8.3,False,2025-11-04 21:47:24,0.0
dev106508,cust106508,Android,2.7.7,False,2025-11-04 09:47:12,0.0
dev106509,cust106509,Feature_Phone,1.1.1,False,,
dev106510,cust106510,Tablet,2.6.5,False,2025-11-04 22:44:06,0.0
dev106511,cust106511,Feature_Phone,2.8.8,False,,
dev106512,cust106512,Feature_Phone,1.6.16,False,,
dev106513,cust106513,Android,3.2.17,False,,
dev106514,cust106514,Android,4.0.4,False,,
dev106515,cust106515,Android,4.4.12,False,,
dev106516,cust106516,Android,2.0.15,False,,
dev106517,cust106517,Android,2.1.2,False,,
dev106518,cust106518,Feature_Phone,1.6.18,False,2025-11-04 01:50:24,0.0
dev106519,cust106519,Android,1.6.15,False,,
dev106520,cust106520,Ios,3.1.18,False,,
dev106521,cust106521,Ios,3.8.6,False,,
dev106522,cust106522,Android,1.7.7,False,,
dev106523,cust106523,Ios,3.6.17,False,2025-11-04 19:16:12,0.0
dev106524,cust106524,Feature_Phone,3.0.11,False,,
dev106525,cust106525,Tablet,3.0.16,False,,
dev106526,cust106526,Tablet,4.5.13,False,,
dev106527,cust106527,Android,3.9.15,False,2025-11-04 17:25:18,0.0
dev106528,cust106528,Feature_Phone,2.6.12,False,2025-11-04 09:31:24,0.0
dev106529,cust106529,Feature_Phone,1.9.12,False,,
dev106530,cust106530,Ios,2.3.20,False,2025-11-04 19:07:48,0.0
dev106531,cust106531,Tablet,3.2.8,False,,
dev106532,cust106532,Ios,4.9.2,False,,
dev106533,cust106533,Feature_Phone,1.1.16,False,,
dev106534,cust106534,Tablet,2.8.4,False,,
dev106535,cust106535,Ios,1.4.18,False,,
dev106536,cust106536,Ios,4.9.8,False,,
dev106537,cust106537,Android,1.5.1,False,2025-11-04 23:04:18,0.0
dev106538,cust106538,Android,1.7.11,False,,
dev106539,cust106539,Ios,3.9.19,True,,
dev106540,cust106540,Android,3.1.0,False,2025-11-04 16:01:12,0.0
dev106541,cust106541,Tablet,3.8.4,False,,
dev106542,cust106542,Feature_Phone,4.9.19,False,2025-11-04 04:05:30,0.0
dev106543,cust106543,Android,4.7.13,False,2025-11-04 00:15:24,0.0
dev106544,cust106544,Android,4.1.16,False,2025-11-04 12:00:42,0.0
dev106545,cust106545,Feature_Phone,1.5.0,False,,
dev106546,cust106546,Feature_Phone,1.6.16,False,,
